"site","datetime","latitude_degN","longitude_degW","temp_lab","pH_lab","TA_lab","salinity_lab","totalPt","totalSit","P","CO2","fCO2","pCO2","HCO3","CO3","DIC","OmegaAragonite","OmegaCalcite","temp_insitu","pH_adjusted","CO2_adjusted","fCO2_adjusted","pCO2_adjusted","HCO3_adjusted","CO3_adjusted","DIC_adjusted","OmegaAragonite_adjusted","OmegaCalcite_adjusted","k1k2","kf","ks","pHscale"
"ARQ","2014-11-13 18:50:00",34.4649,-120.1196,25.15,25.15,2230.88,33.2,0,0,0,15.14,529.67,529.67,1830.62,162.75,2008.52,2.61,3.98,17.95,8.04,13.85,398.79,398.79,1834.39,160.28,2008.52,2.5,3.88,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-01-06 20:20:00",34.4649,-120.1196,25.1,25.1,2227.06,33.2,0,0,0,16.81,587.34,587.34,1856.53,150.65,2023.99,2.42,3.68,15.9,8.03,15.06,408.44,408.44,1861.49,147.44,2023.99,2.28,3.56,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-02-02 21:50:00",34.4649,-120.1196,25.3,25.3,2221.51,33,0,0,0,16.18,567.57,567.57,1842.37,154.21,2012.76,2.48,3.78,16.35,8.04,14.52,398.57,398.57,1847.13,151.11,2012.76,2.35,3.65,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-03-05 17:50:00",34.4649,-120.1196,24.77,24.77,2219.75,32.9,0,0,0,16.3,563.61,563.61,1845.6,152.16,2014.06,2.44,3.72,15.03,8.06,14.52,382.85,382.85,1850.77,148.78,2014.06,2.3,3.6,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-04-06 19:40:00",34.4649,-120.1196,25,25,2214.81,32.9,0,0,0,24.65,857.59,857.59,1940.5,111.62,2076.77,1.79,2.73,12.9,7.93,21.66,534.83,534.83,1947.77,107.34,2076.77,1.65,2.59,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-06-04 19:00:00",34.4649,-120.1196,25.1,25.1,2236.32,32.9,0,0,0,15.48,539.91,539.91,1842.34,160.47,2018.29,2.58,3.93,15.58,8.07,13.8,369.89,369.89,1847.33,157.17,2018.29,2.43,3.8,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-07-01 16:40:00",34.4649,-120.1196,25.1,25.1,2229.63,32.8,0,0,0,15.39,536.52,536.52,1836.39,160.15,2011.93,2.58,3.93,16.97,8.05,13.93,388.96,388.96,1840.65,157.35,2011.93,2.45,3.81,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-08-01 16:40:00",34.4649,-120.1196,24.93,24.93,2223.91,33.3,0,0,0,15.29,532.35,532.35,1828.8,160.48,2004.57,2.57,3.92,18.55,8.03,14.13,414.17,414.17,1832.15,158.29,2004.57,2.47,3.83,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2015-10-05 19:00:00",34.4649,-120.1196,24.93,24.93,2223.4,33.1,0,0,0,13.38,465.28,465.28,1791.44,175.52,1980.35,2.82,4.29,20.3,8.05,12.61,387.72,387.72,1793.78,173.97,1980.36,2.74,4.22,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-01-11 18:30:00",34.4649,-120.1196,24.7,24.7,2234.5,33.1,0,0,0,17.28,597.39,597.39,1871.39,147.75,2036.43,2.37,3.61,14.74,8.04,15.38,402.54,402.54,1876.82,144.24,2036.44,2.23,3.48,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-02-09 18:10:00",34.4649,-120.1196,24.67,24.67,2238.83,33.3,0,0,0,16.23,561.08,561.08,1857,155.28,2028.5,2.49,3.79,14.46,8.07,14.39,373.84,373.84,1862.44,151.68,2028.52,2.34,3.66,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-03-02 17:40:00",34.4649,-120.1196,24.73,24.73,2233.56,33.2,0,0,0,17.63,610.05,610.05,1875.21,145.75,2038.59,2.34,3.56,15.9,8.02,15.88,430.6,430.6,1880.06,142.65,2038.59,2.21,3.44,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-04-06 16:20:00",34.4649,-120.1196,24.93,24.93,2248.29,33.4,0,0,0,14.49,504.65,504.65,1830.55,169.93,2014.97,2.72,4.14,15.03,8.11,12.86,339.98,339.98,1835.64,166.47,2014.97,2.57,4.01,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-06-08 18:45:00",34.4649,-120.1196,24.93,24.93,2249.67,33.2,0,0,0,15.28,531.54,531.54,1847.59,163.73,2026.61,2.63,4,14.76,8.09,13.53,354.36,354.36,1852.91,160.17,2026.61,2.47,3.86,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-07-06 16:20:00",34.4649,-120.1196,24.77,24.77,2238.47,33.2,0,0,0,13.18,456.43,456.43,1797.62,179.26,1990.06,2.87,4.38,17.28,8.1,12,338.87,338.87,1801.36,176.7,1990.06,2.75,4.27,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-08-03 16:20:00",34.4649,-120.1196,25.2,25.2,2220.48,33.3,0,0,0,13.97,489.49,489.49,1799.63,170.87,1984.47,2.74,4.17,18.34,8.07,12.81,373.36,373.36,1803.12,168.54,1984.47,2.63,4.07,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-09-09 18:20:00",34.4649,-120.1196,24.8,24.8,2234.7,33.2,0,0,0,15.81,548.19,548.19,1846.81,157.75,2020.37,2.53,3.85,18.96,8.01,14.71,435.9,435.9,1849.93,155.74,2020.37,2.44,3.77,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-10-05 17:00:00",34.4649,-120.1196,24.97,24.97,2234.65,33.2,0,0,0,17.21,599.36,599.36,1868.93,148.78,2034.93,2.39,3.63,16.47,8.02,15.55,428.9,428.9,1873.56,145.81,2034.93,2.26,3.52,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-11-02 16:40:00",34.4649,-120.1196,25.03,25.03,2226.76,33.1,0,0,0,22.45,782.55,782.55,1928.39,121.42,2072.26,1.95,2.97,14.19,7.95,19.91,512.28,512.28,1934.8,117.57,2072.28,1.81,2.84,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-12-06 18:00:00",34.4649,-120.1196,25,25,2227.71,33.2,0,0,0,15.1,526.08,526.08,1828.14,162.41,2005.65,2.61,3.97,15.22,8.08,13.42,356.55,356.55,1833.24,159,2005.66,2.46,3.84,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2016-12-07 18:00:00",34.4649,-120.1196,25.1,25.1,2225.65,33.1,0,0,0,16.74,584.61,584.61,1854.87,150.79,2022.4,2.42,3.69,14.94,8.05,14.85,390.86,390.86,1860.32,147.24,2022.41,2.27,3.55,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-01-05 18:00:00",34.4649,-120.1196,25.1,25.1,2215.43,32.9,0,0,0,18.03,628.85,628.85,1867.41,141.55,2026.99,2.28,3.47,13.9,8.04,15.84,403.43,403.43,1873.51,137.64,2026.99,2.12,3.32,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-02-08 18:20:00",34.4649,-120.1196,24.9,24.9,2204.53,32.8,0,0,0,17.99,623.99,623.99,1859.89,140.08,2017.96,2.25,3.43,14.08,8.03,15.87,406.41,406.41,1865.77,136.32,2017.96,2.1,3.3,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-03-09 16:40:00",34.4649,-120.1196,24.2,24.2,2226.84,33,0,0,0,20.18,688.14,688.14,1906.78,130.19,2057.15,2.08,3.18,13.1,8,17.83,443.39,443.39,1913.04,126.28,2057.15,1.94,3.05,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-04-06 17:00:00",34.4649,-120.1196,25,25,2231.06,33.1,0,0,0,25.7,895.1,895.1,1961.66,109.7,2097.06,1.76,2.68,12.4,7.92,22.51,547.71,547.71,1969.33,105.21,2097.06,1.61,2.54,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-04-18 17:00:00",34.4649,-120.1196,24.6,24.6,2241.95,33.2,0,0,0,18.32,632.08,632.08,1892.04,142.42,2052.78,2.28,3.48,13.55,8.04,16.15,407.61,407.61,1898.12,138.52,2052.78,2.13,3.34,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-05-11 16:20:00",34.4649,-120.1196,24.9,24.9,2248.34,33.3,0,0,0,15.31,532.59,532.59,1846.92,163.38,2025.61,2.62,3.99,14.4,8.09,13.51,350.34,350.34,1852.41,159.69,2025.61,2.46,3.85,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-06-07 16:20:00",34.4649,-120.1196,25,25,2243.13,33.3,0,0,0,15.27,532.51,532.51,1841.99,163.2,2020.47,2.62,3.98,16,8.07,13.69,372.63,372.63,1846.71,160.07,2020.47,2.48,3.86,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-07-12 16:00:00",34.4649,-120.1196,25.5,25.5,2237.01,33.2,0,0,0,14.6,515.27,515.27,1823.24,168.36,2006.19,2.71,4.12,18.2,8.06,13.32,386.41,386.41,1827.01,165.87,2006.19,2.59,4.01,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-08-02 16:40:00",34.4649,-120.1196,25.5,25.5,2234.03,33.2,0,0,0,14.95,527.6,527.6,1827.82,165.25,2008.02,2.66,4.04,18.5,8.04,13.69,400.6,400.6,1831.47,162.86,2008.02,2.54,3.94,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-09-05 16:20:00",34.4649,-120.1196,25.4,25.4,2230,33.2,0,0,0,14.46,509.18,509.18,1816.01,168.33,1998.8,2.71,4.12,19.7,8.04,13.45,407.08,407.08,1818.94,166.41,1998.8,2.61,4.03,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-10-04 16:20:00",34.4649,-120.1196,25.1,25.1,2229.21,33.2,0,0,0,13.74,479.99,479.99,1801.95,173.66,1989.35,2.79,4.24,17.44,8.09,12.48,354.27,354.27,1805.82,171.04,1989.35,2.66,4.13,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-10-30 17:00:00",34.4649,-120.1196,25.1,25.1,2234.98,33.1,0,0,0,20.82,726.92,726.92,1916.91,129.52,2067.24,2.08,3.17,17.6,7.93,19.07,543.36,543.36,1921.31,126.86,2067.24,1.98,3.07,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2017-12-05 18:00:00",34.4649,-120.1196,25.4,25.4,2222.62,33.2,0,0,0,18.21,641.05,641.05,1872.86,142.2,2033.28,2.29,3.48,15.35,8.01,16.18,431.61,431.61,1878.4,138.69,2033.28,2.14,3.35,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-01-11 19:00:00",34.4649,-120.1196,24.7,24.7,2222.8,33.1,0,0,0,19.31,667.32,667.32,1890.74,135.02,2045.06,2.16,3.3,15.35,7.99,17.33,462.05,462.05,1896,131.73,2045.06,2.04,3.18,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-02-07 17:20:00",34.4649,-120.1196,25.1,25.1,2235.41,33.2,0,0,0,17.52,612.17,612.17,1873.63,147.21,2038.36,2.36,3.6,14.8,8.04,15.53,407.29,407.29,1879.24,143.6,2038.36,2.22,3.46,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-02-13 17:00:00",34.4649,-120.1196,25,25,2233.45,33.2,0,0,0,21.21,739.1,739.1,1920.1,127.53,2068.83,2.05,3.12,13.9,7.98,18.73,477.94,477.94,1926.51,123.59,2068.83,1.9,2.98,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-03-14 17:00:00",34.4649,-120.1196,25.1,25.1,2232.79,33.3,0,0,0,21.64,756.47,756.47,1923.57,125.8,2071.01,2.02,3.07,13.3,7.98,18.99,475.82,475.82,1930.4,121.62,2071.01,1.87,2.93,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-04-10 17:00:00",34.4649,-120.1196,24.6,24.6,2243.94,33.2,0,0,0,16.64,573.83,573.83,1868.16,152.94,2037.74,2.45,3.73,13.65,8.07,14.64,370.8,370.8,1874.01,149.09,2037.74,2.29,3.59,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-05-03 16:20:00",34.4649,-120.1196,24.6,24.6,2246.3,33.2,0,0,0,32.52,1121.62,1121.62,2021.5,91.62,2145.64,1.47,2.24,11.95,7.83,28.78,690.7,690.7,2029.81,87.05,2145.64,1.33,2.1,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-06-05 16:22:00",34.4649,-120.1196,24.9,24.9,2236.52,33.3,0,0,0,20.88,726.1,726.1,1918.66,129.33,2068.87,2.07,3.16,14.45,7.97,18.56,481.86,481.86,1924.69,125.62,2068.87,1.94,3.03,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-07-02 16:30:00",34.4649,-120.1196,24.9,24.9,2225.05,33.2,0,0,0,17.1,594.2,594.2,1860.25,148.28,2025.62,2.38,3.62,16.4,8.02,15.44,425.09,425.09,1864.87,145.31,2025.62,2.25,3.51,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-07-31 17:00:00",34.4649,-120.1196,25.3,25.3,2216.28,33.2,0,0,0,15.76,553.2,553.2,1830.37,156.75,2002.88,2.52,3.83,17.25,8.04,14.28,402.84,402.84,1834.62,153.98,2002.88,2.39,3.72,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-07-31 17:00:00",34.4649,-120.1196,25.1,25.1,2216.28,33.2,0,0,0,15.84,553.31,553.31,1832.62,155.82,2004.28,2.5,3.81,18.3,8.02,14.56,423.62,423.62,1836.23,153.49,2004.28,2.4,3.71,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-08-01 16:00:00",34.4649,-120.1196,25.2,25.2,2229.96,33.3,0,0,0,13.32,466.88,466.88,1792.51,177.73,1983.57,2.85,4.34,19.1,8.07,12.32,366.96,366.96,1795.56,175.68,1983.57,2.75,4.25,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-09-05 16:00:00",34.4649,-120.1196,24.1,24.1,2229.69,33.2,0,0,0,17.57,598.21,598.21,1873.91,144.59,2036.07,2.31,3.53,16.3,8.01,16.03,439.77,439.77,1878.18,141.86,2036.07,2.2,3.43,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-09-06 16:30:00",34.4649,-120.1196,24.7,24.7,2230.25,33.2,0,0,0,18.26,631.37,631.37,1881.92,141.64,2041.82,2.27,3.46,15.55,8.01,16.41,440.23,440.23,1886.99,138.43,2041.82,2.14,3.34,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-10-02 16:30:00",34.4649,-120.1196,24.63,24.63,2244.29,33.3,0,0,0,16.71,577.31,577.31,1869.06,152.67,2038.44,2.44,3.72,18.2,8,15.45,448.47,448.47,1872.57,150.42,2038.44,2.35,3.64,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-11-07 17:30:00",34.4649,-120.1196,24.6,24.6,2243.55,33.2,0,0,0,16.24,560.26,560.26,1861.42,155.52,2033.18,2.49,3.8,18.25,8.01,15.03,436.48,436.48,1864.84,153.31,2033.18,2.39,3.71,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-11-15 22:30:00",34.4649,-120.1196,24.83,24.83,2239.39,33.2,0,0,0,18.58,644.67,644.67,1892.73,141.09,2052.4,2.26,3.45,17.43,7.97,17.01,482.57,482.57,1896.9,138.49,2052.4,2.15,3.35,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2018-12-03 18:30:00",34.4649,-120.1196,25.5,25.5,2225.39,33.1,0,0,0,25.08,884.75,884.75,1950.34,111.99,2087.41,1.8,2.74,13.4,7.92,22.02,552.97,552.97,1957.71,107.68,2087.41,1.66,2.6,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2019-01-23 18:00:00",34.4649,-120.1196,25.07,25.07,2246.58,33.2,0,0,0,19.13,667.69,667.69,1904.65,139.28,2063.06,2.24,3.4,14.83,8,16.99,446.11,446.11,1910.41,135.66,2063.06,2.09,3.27,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2019-02-11 18:00:00",34.4649,-120.1196,25.1,25.1,2242.97,33.1,0,0,0,22.09,771.31,771.31,1937.1,124.65,2083.84,2,3.05,14.01,7.96,19.52,499.54,499.54,1943.61,120.7,2083.84,1.86,2.91,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2019-03-15 16:40:00",34.4649,-120.1196,24.8,24.8,2245.47,33.2,0,0,0,32.45,1125.12,1125.12,2019.9,91.95,2144.29,1.47,2.25,11.68,7.84,28.59,680.24,680.24,2028.5,87.21,2144.29,1.34,2.1,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2019-04-03 17:20:00",34.4649,-120.1196,24.7,24.7,2232.88,33.2,0,0,0,27.46,949.51,949.51,1977.41,103.99,2108.85,1.67,2.54,12.41,7.89,24.2,589.35,589.35,1985.06,99.59,2108.85,1.53,2.4,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"ARQ","2019-05-01 16:40:00",34.4649,-120.1196,24.1,24.1,2256.18,33.2,0,0,0,18.14,617.61,617.61,1901.98,144.28,2064.4,2.31,3.52,13.59,8.04,16.09,406.54,406.54,1907.77,140.55,2064.4,2.16,3.39,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2016-09-08 17:00:00",34.391133,-119.541183,24.93,24.93,2229.2,33.1,0,0,0,16.98,590.43,590.43,1861.9,149.41,2028.29,2.4,3.65,19.3,7.98,15.84,473.82,473.82,1864.98,147.46,2028.29,2.31,3.57,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2016-10-03 17:30:00",34.391133,-119.541183,24.93,24.93,2223.93,33.1,0,0,0,19.66,683.45,683.45,1895.14,133.73,2048.52,2.15,3.27,17.1,7.96,17.93,503.48,503.48,1899.62,130.97,2048.52,2.04,3.17,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2016-11-15 22:30:00",34.391133,-119.541183,25,25,2216.36,33.1,0,0,0,14.79,515.27,515.27,1814.83,163.11,1992.73,2.62,3.99,17.94,8.05,13.55,389.96,389.96,1818.49,160.69,1992.73,2.51,3.89,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2017-01-30 18:00:00",34.391133,-119.541183,24.83,24.83,2209.61,33,0,0,0,23.99,831.58,831.58,1930.69,113.38,2068.06,1.82,2.77,13.94,7.92,21.32,544.08,544.08,1937.21,109.53,2068.06,1.69,2.64,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2017-05-02 18:40:00",34.391133,-119.541183,24.97,24.97,2238.85,33.2,0,0,0,24.75,861.82,861.82,1959.55,113.75,2098.05,1.83,2.78,13.58,7.92,21.9,553.27,553.27,1966.47,109.68,2098.05,1.69,2.64,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2017-10-04 20:20:00",34.391133,-119.541183,-9999,-9999,2228.72,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2017-12-01 18:30:00",34.391133,-119.541183,-9999,-9999,2234.55,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2017-12-05 21:30:00",34.391133,-119.541183,-9999,-9999,2234.77,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-01-12 18:00:00",34.391133,-119.541183,-9999,-9999,2233.15,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-03-08 18:30:00",34.391133,-119.541183,-9999,-9999,2233.59,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-03-14 20:20:00",34.391133,-119.541183,-9999,-9999,2229.45,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-04-10 20:16:00",34.391133,-119.541183,24.97,24.97,2243.66,33.3,0,0,0,20.45,712.31,712.31,1918.88,132.22,2071.56,2.12,3.23,14.7,7.98,18.19,476.03,476.03,1924.78,128.58,2071.56,1.98,3.1,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-05-03 19:30:00",34.391133,-119.541183,25.13,25.13,2254.37,32.9,0,0,0,28.42,992.07,992.07,2001.62,103.23,2133.26,1.66,2.53,12.85,7.88,25.03,617.17,617.17,2009.44,98.79,2133.26,1.52,2.39,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-06-05 19:35:00",34.391133,-119.541183,25.4,25.4,2209.17,33.2,0,0,0,16.46,579.51,579.51,1836.59,151.27,2004.33,2.43,3.7,16.44,8.03,14.77,407.13,407.13,1841.37,148.18,2004.33,2.3,3.58,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-07-02 20:00:00",34.391133,-119.541183,25.3,25.3,2245.72,33.2,0,0,0,22.09,775.52,775.52,1938.1,125.36,2085.55,2.01,3.06,16.14,7.93,19.89,543.34,543.34,1943.56,122.09,2085.55,1.89,2.95,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-08-01 19:10:00",34.391133,-119.541183,24.9,24.9,2224.2,33.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-09-05 19:00:00",34.391133,-119.541183,25.4,25.4,2237.4,33.1,0,0,0,22.17,779.99,779.99,1932.54,124.21,2078.92,2,3.04,16.7,7.92,20.06,556.8,556.8,1937.74,121.11,2078.92,1.88,2.93,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-10-02 19:40:00",34.391133,-119.541183,25.3,25.3,2245.2,33.1,0,0,0,20.32,713.01,713.01,1918.14,133.31,2071.76,2.14,3.26,17.2,7.95,18.47,520.23,520.23,1922.85,130.44,2071.76,2.03,3.15,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-11-07 21:00:00",34.391133,-119.541183,24.87,24.87,2237.77,33.1,0,0,0,16.29,565.57,565.57,1857.43,154.8,2028.53,2.48,3.78,19.53,7.99,15.25,458.99,458.99,1860.32,152.96,2028.53,2.4,3.71,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2018-12-03 22:00:00",34.391133,-119.541183,25.27,25.27,2230.82,33,0,0,0,12.67,444.05,444.05,1779.44,183.62,1975.73,2.95,4.5,14.56,8.16,11.11,288.9,288.9,1784.68,179.94,1975.73,2.78,4.35,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-01-23 21:20:00",34.391133,-119.541183,24.7,24.7,2244.75,33.1,0,0,0,20.35,703.32,703.32,1920.37,132.15,2072.87,2.12,3.23,15.26,7.97,18.27,485.61,485.61,1925.8,128.8,2072.87,1.99,3.11,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-02-11 21:30:00",34.391133,-119.541183,25.9,25.9,2244.73,33.1,0,0,0,20.81,741.41,741.41,1921.4,131.84,2074.05,2.13,3.23,14.45,7.98,18.25,473.42,473.42,1928.01,127.79,2074.05,1.97,3.08,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-03-15 19:40:00",34.391133,-119.541183,25.3,25.3,2250.5,33.2,0,0,0,20.21,709.55,709.55,1920.44,134.53,2075.18,2.16,3.29,12.66,8.02,17.53,430.36,430.36,1927.6,130.05,2075.18,2,3.13,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-04-03 20:40:00",34.391133,-119.541183,25.8,25.8,2250.29,33.1,0,0,0,19.09,678.56,678.56,1904.64,140.98,2064.71,2.27,3.45,15.07,8.01,16.84,445.07,445.07,1910.68,137.19,2064.71,2.12,3.31,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-05-01 19:50:00",34.391133,-119.541183,24.3,24.3,2251.33,33.2,0,0,0,17.77,608.11,608.11,1892.22,146.24,2056.22,2.34,3.57,15.09,8.03,15.96,422.28,422.28,1897.29,142.98,2056.22,2.21,3.45,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"CPR","2019-06-05 20:30:00",34.391133,-119.541183,25.4,25.4,2267.96,33.2,0,0,0,13.67,481.15,481.15,1826.25,180.15,2020.07,2.9,4.4,15.46,8.13,12.09,323.55,323.55,1831.28,176.7,2020.07,2.73,4.26,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-05-01 17:42:00",34.4067,-119.8775,24.9,24.9,2244.84,33.2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
"COP","2013-05-01 17:44:00",34.4067,-119.8775,24.9,24.9,2258.49,33.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Millero et al.(2006)","Dickson and Riley","Dickson (1990)","total scale"
